name,description,unit,type
VISTA-Z_f_base_CircularApertureFlux_4_5_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_4_5_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_6_0_instFlux,instFlux within 6.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_6_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_6_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_6_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_6_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_9_0_instFlux,instFlux within 9.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_9_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_9_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_9_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_9_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_12_0_instFlux,instFlux within 12.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_12_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_12_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_12_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_12_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_17_0_instFlux,instFlux within 17.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_17_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_17_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_17_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_25_0_instFlux,instFlux within 25.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_25_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_25_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_25_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_35_0_instFlux,instFlux within 35.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_35_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_35_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_35_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_50_0_instFlux,instFlux within 50.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_50_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_50_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_50_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_CircularApertureFlux_70_0_instFlux,instFlux within 70.000000-pixel aperture,ct,float64
VISTA-Z_f_base_CircularApertureFlux_70_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_CircularApertureFlux_70_0_flag,General Failure Flag,None,int64
VISTA-Z_f_base_CircularApertureFlux_70_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_base_GaussianFlux_instFlux,instFlux from Gaussian Flux algorithm,ct,float64
VISTA-Z_f_base_GaussianFlux_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_GaussianFlux_flag,General Failure Flag,None,int64
VISTA-Z_f_base_LocalBackground_instFlux,background in annulus around source,ct,float64
VISTA-Z_f_base_LocalBackground_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_LocalBackground_flag,General Failure Flag,None,int64
VISTA-Z_f_base_LocalBackground_flag_noGoodPixels,no good pixels in the annulus,None,int64
VISTA-Z_f_base_LocalBackground_flag_noPsf,no PSF provided,None,int64
VISTA-Z_f_base_PixelFlags_flag,"General failure flag, set if anything went wrong",None,int64
VISTA-Z_f_base_PixelFlags_flag_offimage,Source center is off image,None,int64
VISTA-Z_f_base_PixelFlags_flag_edge,Source is outside usable exposure region (masked EDGE or NO_DATA),None,int64
VISTA-Z_f_base_PixelFlags_flag_interpolated,Interpolated pixel in the Source footprint,None,int64
VISTA-Z_f_base_PixelFlags_flag_saturated,Saturated pixel in the Source footprint,None,int64
VISTA-Z_f_base_PixelFlags_flag_cr,Cosmic ray in the Source footprint,None,int64
VISTA-Z_f_base_PixelFlags_flag_bad,Bad pixel in the Source footprint,None,int64
VISTA-Z_f_base_PixelFlags_flag_suspect,Source''s footprint includes suspect pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_interpolatedCenter,Interpolated pixel in the Source center,None,int64
VISTA-Z_f_base_PixelFlags_flag_saturatedCenter,Saturated pixel in the Source center,None,int64
VISTA-Z_f_base_PixelFlags_flag_crCenter,Cosmic ray in the Source center,None,int64
VISTA-Z_f_base_PixelFlags_flag_suspectCenter,Source''s center is close to suspect pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_clippedCenter,Source center is close to CLIPPED pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_sensor_edgeCenter,Source center is close to SENSOR_EDGE pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_rejectedCenter,Source center is close to REJECTED pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_inexact_psfCenter,Source center is close to INEXACT_PSF pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_clipped,Source footprint includes CLIPPED pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_sensor_edge,Source footprint includes SENSOR_EDGE pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_rejected,Source footprint includes REJECTED pixels,None,int64
VISTA-Z_f_base_PixelFlags_flag_inexact_psf,Source footprint includes INEXACT_PSF pixels,None,int64
VISTA-Z_f_base_PsfFlux_instFlux,instFlux derived from linear least-squares fit of PSF model,ct,float64
VISTA-Z_f_base_PsfFlux_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_base_PsfFlux_area,effective area of PSF,pix,float32
VISTA-Z_f_base_PsfFlux_flag,General Failure Flag,None,int64
VISTA-Z_f_base_PsfFlux_flag_noGoodPixels,not enough non-rejected pixels in data to attempt the fit,None,int64
VISTA-Z_f_base_PsfFlux_flag_edge,object was too close to the edge of the image to use the full PSF model,None,int64
VISTA-Z_f_base_Variance_flag,Set for any fatal failure,None,int64
VISTA-Z_f_base_Variance_value,Variance at object position,None,float64
VISTA-Z_f_base_Variance_flag_emptyFootprint,Set to True when the footprint has no usable pixels,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_instFlux,flux from Kron Flux algorithm,ct,float64
VISTA-Z_f_ext_photometryKron_KronFlux_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_photometryKron_KronFlux_radius,Kron radius (sqrt(a*b)),None,float32
VISTA-Z_f_ext_photometryKron_KronFlux_radius_for_radius,radius used to estimate <radius> (sqrt(a*b)),None,float32
VISTA-Z_f_ext_photometryKron_KronFlux_psf_radius,Radius of PSF,None,float32
VISTA-Z_f_ext_photometryKron_KronFlux_flag,"general failure flag, set if anything went wrong",None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_edge,bad measurement due to image edge,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_bad_shape_no_psf,bad shape and no PSF,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_no_minimum_radius,minimum radius could not enforced: no minimum value or PSF,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_no_fallback_radius,no minimum radius and no PSF provided,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_bad_radius,bad Kron radius,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_used_minimum_radius,used the minimum radius for the Kron aperture,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_used_psf_radius,used the PSF Kron radius for the Kron aperture,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_small_radius,measured Kron radius was smaller than that of the PSF,None,int64
VISTA-Z_f_ext_photometryKron_KronFlux_flag_bad_shape,shape for measuring Kron radius is bad; used PSF shape,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_seeing,original seeing (Gaussian sigma) at position,pix,float32
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_deconv,deconvolution required for seeing 3.500000; no measurement made,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_3_3_instFlux,instFlux within 3.300000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_3_3_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_3_3_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_3_3_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_3_3_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_4_5_instFlux,instFlux within 4.500000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_4_5_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_4_5_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_4_5_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_4_5_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_6_0_instFlux,instFlux within 6.000000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_6_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_6_0_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_6_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_6_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_kron_instFlux,convolved Kron flux: seeing 3.500000,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_kron_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_0_kron_flag,convolved Kron flux failed: seeing 3.500000,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_deconv,deconvolution required for seeing 5.000000; no measurement made,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_3_3_instFlux,instFlux within 3.300000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_3_3_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_3_3_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_3_3_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_3_3_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_4_5_instFlux,instFlux within 4.500000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_4_5_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_4_5_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_4_5_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_4_5_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_6_0_instFlux,instFlux within 6.000000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_6_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_6_0_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_6_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_6_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_kron_instFlux,convolved Kron flux: seeing 5.000000,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_kron_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_1_kron_flag,convolved Kron flux failed: seeing 5.000000,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_deconv,deconvolution required for seeing 6.500000; no measurement made,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_3_3_instFlux,instFlux within 3.300000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_3_3_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_3_3_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_3_3_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_3_3_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_4_5_instFlux,instFlux within 4.500000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_4_5_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_4_5_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_4_5_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_4_5_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_6_0_instFlux,instFlux within 6.000000-pixel aperture,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_6_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_6_0_flag,General Failure Flag,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_6_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_6_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_kron_instFlux,convolved Kron flux: seeing 6.500000,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_kron_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-Z_f_ext_convolved_ConvolvedFlux_2_kron_flag,convolved Kron flux failed: seeing 6.500000,None,int64
VISTA-Z_f_ext_convolved_ConvolvedFlux_flag,error in running ConvolvedFluxPlugin,None,int64
VISTA-Z_f_modelfit_CModel_initial_instFlux,flux from the initial fit,ct,float64
VISTA-Z_f_slot_ModelFlux_initial_instFlux,flux from the initial fit,ct,float64
VISTA-Z_f_modelfit_CModel_initial_instFluxErr,flux uncertainty from the initial fit,ct,float64
VISTA-Z_f_slot_ModelFlux_initial_instFluxErr,flux uncertainty from the initial fit,ct,float64
VISTA-Z_f_modelfit_CModel_initial_flag,flag set when the flux for the initial flux failed,None,int64
VISTA-Z_f_slot_ModelFlux_initial_flag,flag set when the flux for the initial flux failed,None,int64
VISTA-Z_f_modelfit_CModel_initial_instFlux_inner,"flux within the fit region, with no extrapolation",ct,float64
VISTA-Z_f_slot_ModelFlux_initial_instFlux_inner,"flux within the fit region, with no extrapolation",ct,float64
VISTA-Z_f_modelfit_CModel_initial_flag_badReference,The original fit in the reference catalog failed.,None,int64
VISTA-Z_f_slot_ModelFlux_initial_flag_badReference,The original fit in the reference catalog failed.,None,int64
VISTA-Z_f_modelfit_CModel_initial_flag_numericError,"numerical underflow or overflow in model evaluation; usually this means the prior was insufficient to regularize the fit, or all pixel values were zero.",None,int64
VISTA-Z_f_slot_ModelFlux_initial_flag_numericError,"numerical underflow or overflow in model evaluation; usually this means the prior was insufficient to regularize the fit, or all pixel values were zero.",None,int64
VISTA-Z_f_modelfit_CModel_initial_flag_noFlux,no flux was measured on the image; this means the error will be non-finite.,None,int64
VISTA-Z_f_slot_ModelFlux_initial_flag_noFlux,no flux was measured on the image; this means the error will be non-finite.,None,int64
VISTA-Z_f_modelfit_CModel_exp_instFlux,flux from the exponential fit,ct,float64
VISTA-Z_f_slot_ModelFlux_exp_instFlux,flux from the exponential fit,ct,float64
VISTA-Z_f_modelfit_CModel_exp_instFluxErr,flux uncertainty from the exponential fit,ct,float64
VISTA-Z_f_slot_ModelFlux_exp_instFluxErr,flux uncertainty from the exponential fit,ct,float64
VISTA-Z_f_modelfit_CModel_exp_flag,flag set when the flux for the exponential flux failed,None,int64
VISTA-Z_f_slot_ModelFlux_exp_flag,flag set when the flux for the exponential flux failed,None,int64
VISTA-Z_f_modelfit_CModel_exp_instFlux_inner,"flux within the fit region, with no extrapolation",ct,float64
VISTA-Z_f_slot_ModelFlux_exp_instFlux_inner,"flux within the fit region, with no extrapolation",ct,float64
VISTA-Z_f_modelfit_CModel_exp_flag_badReference,The original fit in the reference catalog failed.,None,int64
VISTA-Z_f_slot_ModelFlux_exp_flag_badReference,The original fit in the reference catalog failed.,None,int64
VISTA-Z_f_modelfit_CModel_exp_flag_numericError,"numerical underflow or overflow in model evaluation; usually this means the prior was insufficient to regularize the fit, or all pixel values were zero.",None,int64
VISTA-Z_f_slot_ModelFlux_exp_flag_numericError,"numerical underflow or overflow in model evaluation; usually this means the prior was insufficient to regularize the fit, or all pixel values were zero.",None,int64
VISTA-Z_f_modelfit_CModel_exp_flag_noFlux,no flux was measured on the image; this means the error will be non-finite.,None,int64
VISTA-Z_f_slot_ModelFlux_exp_flag_noFlux,no flux was measured on the image; this means the error will be non-finite.,None,int64
VISTA-Z_f_modelfit_CModel_dev_instFlux,flux from the de Vaucouleur fit,ct,float64
VISTA-Z_f_slot_ModelFlux_dev_instFlux,flux from the de Vaucouleur fit,ct,float64
VISTA-Z_f_modelfit_CModel_dev_instFluxErr,flux uncertainty from the de Vaucouleur fit,ct,float64
VISTA-Z_f_slot_ModelFlux_dev_instFluxErr,flux uncertainty from the de Vaucouleur fit,ct,float64
VISTA-Z_f_modelfit_CModel_dev_flag,flag set when the flux for the de Vaucouleur flux failed,None,int64
VISTA-Z_f_slot_ModelFlux_dev_flag,flag set when the flux for the de Vaucouleur flux failed,None,int64
VISTA-Z_f_modelfit_CModel_dev_instFlux_inner,"flux within the fit region, with no extrapolation",ct,float64
VISTA-Z_f_slot_ModelFlux_dev_instFlux_inner,"flux within the fit region, with no extrapolation",ct,float64
